SiO2,Al2O3,Fe2O3,CaO,Na2O,K2O,MgO,SO3,mid,pii_tid,label,total
52.1,34.3,5.4,2.8,0.0,1.3,0.5,1.5,S0950061822034973_1_1_1_0_FA,S0950061822034973_1,[0],97.9
15.1,5.8,26.4,36.8,0.0,0.1,7.5,0.8,S0950061822034973_1_2_1_0_SS,S0950061822034973_1,[],92.5
30.5,16.8,0.3,38.9,0.0,0.4,8.8,2.3,S0950061822034973_1_3_1_0_GGBS,S0950061822034973_1,[2],98.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822034973_4_10_0_0_P0.25S1.75,S0950061822034973_4,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822034973_4_4_0_0_P1.75S0.25,S0950061822034973_4,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822034973_4_5_0_0_P1.5S0.5,S0950061822034973_4,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822034973_4_6_0_0_P1.25S0.75,S0950061822034973_4,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822034973_4_7_0_0_P1S1,S0950061822034973_4,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822034973_4_8_0_0_P0.75S1.25,S0950061822034973_4,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822034973_4_9_0_0_P0.5S1.5,S0950061822034973_4,[],0.0
33.97,8.05,2.36,38.88,0.06,0.58,3.43,1.01,S0950061822035036_0_1_1_0,S0950061822035036_0,[],88.34
74.41,16.5,0.52,0.41,0.71,2.73,0.15,0.0,S095006182203505X_0_2_1_0_Low-grade kaolin,S095006182203505X_0,[],95.43
22.89,4.54,3.47,61.98,0.53,0.0,2.06,2.76,S095006182203505X_0_3_1_0_Cement,S095006182203505X_0,[],98.23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822035061_0_2_1_0_MS Q235,S0950061822035061_0,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822035061_0_3_1_0_MS Q355,S0950061822035061_0,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822035061_0_4_1_0_MS Q460,S0950061822035061_0,[],0.0
64.29,16.31,4.86,5.48,1.95,2.86,1.28,0.22,S0950061822035085_0_1_1_0_FA,S0950061822035085_0,[0],97.25
35.12,14.82,0.28,36.04,0.25,0.39,8.9,2.78,S0950061822035085_0_2_1_0_BFS,S0950061822035085_0,[2],98.58
20.37,4.7,2.98,63.89,0.11,0.6,0.69,2.62,S0950061822035097_0_1_1_0,S0950061822035097_0,[],95.96
0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.5,S0950061822035103_1_3_0_0,S0950061822035103_1,[],8.5
16.44,0.0,0.0,64.34,0.15,0.62,0.73,0.0,S0950061822035152_0_1_1_0,S0950061822035152_0,[],82.28000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822035188_0_1_1_0,S0950061822035188_0,[],0.0
16.2,22.9,34.5,1.8,8.7,0.0,0.0,0.0,S0950061822035206_1_1_1_0_Red Mud,S0950061822035206_1,[],84.1
26.12,0.0,0.0,0.0,9.68,0.0,0.0,0.0,S0950061822035206_3_1_0_0,S0950061822035206_3,[],35.8
20.67,4.88,1.28,31.37,0.74,0.76,9.18,0.63,S0950061822035231_0_1_1_0_RCC,S0950061822035231_0,[1],69.50999999999999
19.76,3.12,0.23,62.51,0.41,0.47,4.23,3.11,S0950061822035231_0_2_1_0_P.W.52.5,S0950061822035231_0,[],93.84
26.12,8.13,3.41,50.63,0.53,0.86,4.35,2.91,S0950061822035231_0_3_1_0_P.O.42.5,S0950061822035231_0,[],96.93999999999998
50.21,45.78,0.61,0.39,0.15,0.09,0.12,0.11,S0950061822035231_0_4_1_0_Metakaolin,S0950061822035231_0,[1],97.46000000000002
35.34,8.85,2.31,36.98,0.0,0.0,9.31,0.0,S0950061822035243_0_1_1_0,S0950061822035243_0,[],92.79
59.4,20.6,9.42,2.12,0.0,0.0,3.53,0.0,S0950061822035243_0_2_1_0,S0950061822035243_0,[],95.07
50.94,43.24,1.03,0.79,0.0,0.64,0.14,0.13,S0950061822035255_0_1_1_0_L05,S0950061822035255_0,[],96.91
21.07,8.17,2.46,44.86,0.0,1.41,2.96,8.06,S0950061822035255_0_2_1_0_BFS,S0950061822035255_0,[2],88.99
49.44,11.37,5.31,14.63,0.01,1.44,1.7,0.7,S0950061822035309_1_1_1_0_SCS,S0950061822035309_1,[],84.6
11.73,0.4,0.02,43.74,0.01,6.94,1.58,0.82,S0950061822035309_1_1_2_0_WBAa,S0950061822035309_1,[],65.24
12.67,0.2,0.02,35.58,0.46,8.36,15.13,0.91,S0950061822035309_1_1_3_0_WBAb,S0950061822035309_1,[],73.33
68.9,2.2,0.65,10.1,15.4,0.7,1.6,0.12,S0950061822035322_0_1_1_0,S0950061822035322_0,[],99.67000000000002
35.1,17.2,0.5,34.8,0.0,0.62,7.9,2.18,S0950061822035322_0_1_2_0,S0950061822035322_0,[],98.3
62.9,0.61,0.04,0.09,35.8,0.17,0.21,0.08,S0950061822035322_0_1_3_0,S0950061822035322_0,[],99.9
18.5,5.63,3.05,66.7,0.0,0.72,0.86,3.84,S0950061822035322_0_1_4_0,S0950061822035322_0,[],99.3
52.2,0.0,0.54,11.7,30.4,0.88,0.41,0.0,S0950061822035322_5_2_1_0,S0950061822035322_5,[],96.13
21.07,4.71,2.93,63.06,0.12,0.67,1.78,2.1,S0950061822035346_0_1_1_0,S0950061822035346_0,[],96.44
31.02,15.47,0.43,40.83,0.5,0.41,7.74,2.2,S0950061822035346_0_2_1_0,S0950061822035346_0,[],98.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822035346_1_5_0_0_S-C100,S0950061822035346_1,[],0.0
21.35,4.94,2.71,60.16,1.0,0.48,0.46,1.96,S0950061822035358_0_2_0_0,S0950061822035358_0,[],93.06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822035383_0_1_1_0,S0950061822035383_0,[],0.0
8.57,18.69,2.13,50.62,0.0,0.0,1.7,14.85,S0950061822035413_0_1_1_0,S0950061822035413_0,[],96.56
68.2,23.4,3.6,0.7,0.2,0.2,1.2,0.0,S0950061822035450_0_1_1_0_MK,S0950061822035450_0,[1],97.5
52.7,25.5,7.0,4.4,0.3,2.9,3.5,0.0,S0950061822035450_0_2_1_0_MI,S0950061822035450_0,[],96.3
20.55,4.59,3.27,62.59,0.53,0.83,2.61,2.93,S0950061822035541_0_2_1_0,S0950061822035541_0,[],97.9
23.52,4.79,2.78,62.91,0.33,0.51,1.62,2.86,S0950061822035590_1_1_1_0,S0950061822035590_1,[],99.32
19.41,5.26,3.82,62.72,0.0,0.86,3.76,2.52,S0950061822035607_0_1_1_0_Cement,S0950061822035607_0,[],98.35
38.74,41.56,9.68,0.62,0.0,3.61,1.36,0.82,S0950061822035607_0_2_1_0_tailings,S0950061822035607_0,[],96.39
8.56,30.56,3.28,45.26,0.0,0.0,1.16,9.42,S0950061822035607_0_3_1_0_SAC clinker,S0950061822035607_0,[],98.24
22.34,4.55,4.18,60.32,0.41,0.51,2.05,2.87,S0950061822035619_0_1_1_0_Cement,S0950061822035619_0,[],97.23
26.85,8.721,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822035620_1_1_1_0_Dyeing sludge (%),S0950061822035620_1,[],35.571
49.46,34.53,6.35,3.57,0.42,1.38,0.52,1.14,S0950061822035681_0_1_1_0_Fly ash,S0950061822035681_0,[0],97.37
22.94,11.37,0.57,52.16,0.5,0.39,6.8,2.09,S0950061822035681_0_2_1_0_Slag,S0950061822035681_0,[2],96.82
21.17,3.93,4.75,62.53,0.0,0.58,2.33,2.94,S0950061822035693_0_1_1_0_OWC,S0950061822035693_0,[],98.23
44.0,42.0,4.0,0.0,0.0,0.0,0.0,0.0,S0950061822035772_1_1_1_0_Metakaolin,S0950061822035772_1,[1],90.0
18.0,4.0,2.0,48.0,0.0,0.0,7.0,1.0,S0950061822035772_1_2_1_0_ACWT,S0950061822035772_1,[],80.0
81.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,S0950061822035772_1_3_1_0_Silica fume,S0950061822035772_1,[3],88.0
19.7,4.45,2.93,63.62,0.0,0.0,1.28,0.0,S0950061822035814_0_1_1_0,S0950061822035814_0,[],91.98
52.92,23.17,5.14,9.82,0.0,0.0,3.02,0.0,S0950061822035814_0_1_2_0,S0950061822035814_0,[],94.07
87.21,0.43,3.02,1.19,0.0,0.0,1.97,0.0,S0950061822035814_0_1_3_0,S0950061822035814_0,[],93.82
20.01,5.52,4.04,62.91,0.08,0.59,0.59,2.44,S0950061822035905_1_1_0_0,S0950061822035905_1,[],96.18
51.59,29.25,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822035905_3_1_0_0,S0950061822035905_3,[],80.84
37.67,11.73,1.22,25.42,0.21,0.0,4.02,1.7,S0950061822035942_0_1_1_0_SA,S0950061822035942_0,[],81.97
41.3,5.9,1.6,38.8,6.6,0.0,1.6,0.3,S095006182203598X_0_1_1_0_PS,S095006182203598X_0,[],96.09999999999998
21.1,4.1,3.0,65.2,0.3,0.0,1.5,1.3,S095006182203598X_0_2_1_0_Cement,S095006182203598X_0,[],96.5
20.2,4.6,3.3,63.3,0.0,0.0,0.0,0.0,S0950061822036005_0_1_1_0,S0950061822036005_0,[],91.4
23.6,7.2,3.7,60.0,0.3,0.3,2.3,2.6,S0950061822036017_3_1_1_0,S0950061822036017_3,[],100.0
16.8,4.3,2.9,60.1,0.0,0.8,5.7,1.9,S0950061822036030_0_2_1_0_C1,S0950061822036030_0,[],92.5
16.1,3.9,3.9,58.8,0.0,0.2,5.3,2.5,S0950061822036030_0_2_2_0_C2,S0950061822036030_0,[],90.7
54.7,8.6,5.5,6.7,0.0,2.1,2.9,1.5,S0950061822036030_0_2_4_0_C1,S0950061822036030_0,[],82.00000000000001
40.9,19.4,2.8,10.0,0.0,4.0,4.7,2.7,S0950061822036030_0_2_5_0_C2,S0950061822036030_0,[],84.5
19.1,4.61,3.1,62.75,0.17,0.42,1.87,2.62,S0950061822036078_0_1_1_0,S0950061822036078_0,[],94.64
20.67,4.37,4.14,63.23,0.49,0.0,3.08,1.75,S095006182203608X_0_1_1_0,S095006182203608X_0,[],97.73
0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.2,S0950061822036121_3_2_1_0,S0950061822036121_3,[],5.0
0.0,0.0,3.12,0.0,0.0,0.0,0.0,3.12,S0950061822036121_3_2_2_0,S0950061822036121_3,[],6.24
28.1,0.6,1.2,64.1,0.2,0.0,0.4,0.3,S0950061822036133_4_10_2_0_C2S/C3S,S0950061822036133_4,[],94.9
0.5,0.1,59.7,2.8,0.0,0.0,22.6,0.0,S0950061822036133_4_12_2_0_Wuestite/Magnetite,S0950061822036133_4,[],85.7
16.3,3.7,15.4,52.3,0.2,0.1,4.1,1.6,S0950061822036133_4_14_2_0_BULK PARC,S0950061822036133_4,[],93.69999999999996
29.1,3.3,1.5,57.6,0.3,0.2,1.7,4.5,S0950061822036133_4_17_2_0_Reaction Product,S0950061822036133_4,[],98.2
25.2,1.1,0.9,68.3,0.3,0.2,1.2,0.5,S0950061822036133_4_18_2_0_C2S/C3S,S0950061822036133_4,[],97.7
5.6,22.0,15.3,49.1,0.4,0.2,4.4,1.0,"S0950061822036133_4_19_2_0_C2(A,F)/C3A",S0950061822036133_4,[],98.0
22.7,1.8,15.4,48.3,0.0,0.0,2.4,0.3,S0950061822036133_4_1_2_0_Reaction Product,S0950061822036133_4,[],90.9
4.9,0.7,0.4,91.3,0.1,0.1,0.5,1.0,S0950061822036133_4_20_2_0_Portlandite/Calcite/Free Lime,S0950061822036133_4,[],99.0
29.5,0.3,1.3,62.0,0.1,0.0,0.1,0.2,S0950061822036133_4_2_2_0_C2S/C3S,S0950061822036133_4,[],93.5
2.4,8.6,33.0,42.2,0.0,0.0,0.7,0.1,"S0950061822036133_4_3_2_0_C2(A,F)",S0950061822036133_4,[],87.0
0.6,0.0,59.4,2.5,0.0,0.0,23.6,0.0,S0950061822036133_4_4_2_0_Wuestite/Magnetite,S0950061822036133_4,[],86.1
2.0,0.4,3.7,90.8,0.0,0.0,0.7,0.2,S0950061822036133_4_5_2_0_Portlandite/Calcite/Free Lime,S0950061822036133_4,[],97.8
24.6,3.1,7.1,54.6,0.3,0.1,2.6,2.7,S0950061822036133_4_9_2_0_Reaction Product,S0950061822036133_4,[],95.1
10.52,8.07,0.0,56.33,0.0,0.0,4.2,0.0,S0950061822036157_2_1_1_0,S0950061822036157_2,[],79.12
1.2,0.22,0.09,35.94,0.0,0.0,0.46,0.0,S0950061822036157_4_1_1_0_LABSA (wt.%),S0950061822036157_4,[],37.91
20.9,4.56,3.23,65.0,0.08,0.87,0.65,2.65,S0950061822036182_0_1_1_0_Cement (%),S0950061822036182_0,[],97.94
96.2,0.191,0.331,0.332,0.189,0.026,0.571,0.09,S0950061822036182_0_2_1_0_SF (%),S0950061822036182_0,[3],97.93
24.28,5.81,23.74,12.69,0.0,1.44,0.64,1.58,S0950061822036285_0_1_1_0_IOT,S0950061822036285_0,[],70.17999999999999
24.23,4.26,3.04,63.14,0.0,1.12,1.46,1.28,S0950061822036285_0_2_1_0_cement,S0950061822036285_0,[],98.53
0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.5,S0950061822036340_1_1_0_0,S0950061822036340_1,[],8.5
49.07,24.91,7.39,13.2,0.07,1.41,1.19,0.54,S0950061822036340_2_1_0_0,S0950061822036340_2,[],97.78
18.8,5.15,3.35,57.83,0.0,1.22,0.92,3.95,S0950061822036376_0_1_1_0_Cement,S0950061822036376_0,[],91.22
13.39,4.58,25.48,40.78,0.0,0.05,4.74,0.48,S0950061822036376_0_2_1_0_Steel slag,S0950061822036376_0,[2],89.5
44.12,15.85,18.35,2.42,0.0,3.0,2.02,2.17,S0950061822036388_0_1_1_0_SSA,S0950061822036388_0,[],87.92999999999999
0.2,0.11,0.05,55.51,0.0,0.0,0.3,0.02,S0950061822036388_0_1_2_0_Limestone,S0950061822036388_0,[],56.19
18.81,4.85,4.34,64.43,0.0,0.54,1.44,3.28,S0950061822036388_0_1_3_0_OPC,S0950061822036388_0,[],97.69
60.98,24.47,6.7,4.9,0.0,0.0,0.68,0.52,S095006182203639X_1_1_1_0_FA,S095006182203639X_1,[0],98.25
54.13,43.42,1.3,0.17,0.0,0.0,0.08,0.04,S095006182203639X_1_2_1_0_MK,S095006182203639X_1,[1],99.14
19.8,4.6,3.4,61.6,0.0,0.0,4.0,3.9,S0950061822036418_0_2_1_0_OPC,S0950061822036418_0,[],97.3
5.2,26.5,3.5,25.5,0.0,0.0,11.2,21.6,S0950061822036418_0_2_2_0_SH admixture,S0950061822036418_0,[],93.5
20.08,5.09,3.81,63.41,0.55,0.0,2.06,2.33,S095006182203642X_1_1_1_0_Content (mass %),S095006182203642X_1,[],97.32999999999998
44.82,53.29,0.0,0.0,0.0,1.13,0.0,0.0,S0950061822036455_0_1_0_0,S0950061822036455_0,[],99.24
17.9,24.1,40.3,0.0,6.8,0.0,0.0,0.0,S0950061822036467_0_1_1_0_Red Mud,S0950061822036467_0,[],89.1
42.0,16.0,0.0,40.0,0.0,0.0,0.0,0.0,S0950061822036467_0_2_1_0_Slag,S0950061822036467_0,[2],98.0
53.42,42.0,0.5,0.0,0.0,0.0,0.0,0.0,S0950061822036467_0_3_1_0_CG,S0950061822036467_0,[],95.92
34.0,13.0,1.0,41.0,0.0,0.0,7.0,0.0,S0950061822036479_0_1_1_0,S0950061822036479_0,[],96.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822036492_6_0_2_0,S0950061822036492_6,[],0.0
19.9,4.42,3.0,64.9,0.08,0.79,0.66,2.67,S0950061822036534_0_1_1_0_Cement,S0950061822036534_0,[],96.42
7.49,0.0,0.0,0.0,8.05,0.0,0.0,0.0,S0950061822036546_1_2_3_0_97.5,S0950061822036546_1,[],15.54
7.25,0.0,0.0,0.0,7.82,0.0,0.0,0.0,S0950061822036546_1_3_3_0_95,S0950061822036546_1,[],15.07
5.28,0.0,0.0,0.0,5.71,0.0,0.0,0.0,S0950061822036546_1_4_3_0_92.5,S0950061822036546_1,[],10.99
0.22222,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,S0950061822036571_3_10_1_0_Calcium silicate hydrate,S0950061822036571_3,[],0.55555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822036571_3_11_1_0_Anorthite,S0950061822036571_3,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822036571_3_12_1_0_Gehlenite,S0950061822036571_3,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822036571_3_4_1_0_Albite,S0950061822036571_3,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822036571_3_6_1_0_Gaylussite,S0950061822036571_3,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822036571_3_7_1_0_Kanemite,S0950061822036571_3,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822036571_3_8_1_0_Wollastonite,S0950061822036571_3,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822036571_3_9_1_0_Calcium silicate hydroxide,S0950061822036571_3,[],0.0
17.52,2.11,0.94,43.01,0.08,0.66,0.75,0.0,S0950061822036595_1_2_1_0_Lime aggregates,S0950061822036595_1,[],65.07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0950061822036662_0_1_1_0,S0950061822036662_0,[],0.0
17.66,4.74,4.0,65.61,0.16,1.0,1.31,3.05,S0950061822036674_0_1_1_0_Cement,S0950061822036674_0,[],97.53
0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.0,S0950061822036704_0_1_1_0,S0950061822036704_0,[],0.235
36.1,16.32,0.31,35.5,0.0,0.0,11.32,0.0,S0950061822036704_1_1_1_0,S0950061822036704_1,[],99.55
0.0,0.0,0.29,34.56,0.0,0.0,0.0,47.4,S0950061822036704_2_1_1_0,S0950061822036704_2,[],82.25
21.323,4.497,3.376,63.132,0.0,0.0,2.143,0.0,S0950061822036704_3_1_1_0,S0950061822036704_3,[],94.471
22.5,7.0,3.3,59.0,0.17,0.78,2.5,1.8,S0950061822036716_1_2_1_0,S0950061822036716_1,[],97.05
49.4,28.16,5.65,3.21,0.69,0.33,3.62,0.67,S0950061822036716_1_3_1_0,S0950061822036716_1,[],91.73
34.5,17.7,1.03,34.0,0.0,0.0,6.01,1.64,S0950061822036716_1_4_1_0,S0950061822036716_1,[],94.88
21.05,6.52,3.95,56.13,0.15,0.87,2.0,1.98,S0950061822036741_0_1_1_0,S0950061822036741_0,[],92.65000000000002
20.76,4.53,3.04,64.34,0.0,0.0,1.05,2.32,S0950061822036777_0_1_0_0,S0950061822036777_0,[],96.04
0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,S0950061822036777_2_1_1_0_0 % TX10,S0950061822036777_2,[],1.7
0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,S0950061822036777_2_2_1_0_0.3 % TX10,S0950061822036777_2,[],1.7
0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,S0950061822036777_2_3_1_0_0.6 % TX10,S0950061822036777_2,[],1.7
0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,S0950061822036777_2_4_1_0_0.9 % TX10,S0950061822036777_2,[],1.7
0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,S0950061822036777_2_5_1_0_1.2 % TX10,S0950061822036777_2,[],1.7
21.9,5.7,3.7,64.5,0.2,0.35,2.1,0.0,S0950061822036819_0_1_1_0,S0950061822036819_0,[],98.45
35.58,32.26,6.25,1.59,1.0,1.59,1.36,0.26,S0950061822036832_0_1_1_0,S0950061822036832_0,[],79.89000000000001
19.36,9.63,5.67,56.12,0.4,1.95,2.37,1.44,S0950061822036832_0_2_1_0,S0950061822036832_0,[],96.94
20.58,4.97,3.76,63.57,0.53,0.0,2.29,2.0,S0950061822036844_0_2_1_0_Cement,S0950061822036844_0,[],97.7
51.53,23.14,8.88,3.08,0.24,2.57,1.21,0.31,S0950061822036844_0_2_2_0_SSA,S0950061822036844_0,[],90.95999999999998
26.1,13.8,14.1,33.6,0.45,0.81,8.1,0.0,S0950061822036844_0_2_3_0_GGBS,S0950061822036844_0,[2],96.96
48.25,27.68,7.67,7.38,0.83,1.22,0.91,1.44,S0950061822036844_0_2_4_0_FA,S0950061822036844_0,[0],95.38
99.35,0.45,0.02,0.0,0.0,0.02,0.03,0.0,S0950061822036844_0_2_5_0_Quartz,S0950061822036844_0,[],99.87
2.7,0.0,0.05,0.0,0.0,1.05,1.96,0.0,S0950061822036881_1_1_3_0,S0950061822036881_1,[],5.76
0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,S0950061822036911_1_1_1_0_Dicalcium silicate,S0950061822036911_1,[],1.0
0.33333,0.0,0.0,0.66667,0.0,0.0,0.0,0.0,S0950061822036911_1_1_2_0_Tricalcium silicate,S0950061822036911_1,[],1.0
0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,S0950061822036911_1_1_3_0_Tricalcium aluminate,S0950061822036911_1,[],1.0
0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,S0950061822036911_1_1_4_0_Dicalcium aluminate,S0950061822036911_1,[],1.0
79.27,4.16,5.34,5.538,0.142,0.0,0.386,2.62,S0950061822036911_2_1_1_0_Tailings,S0950061822036911_2,[],97.456
23.525,4.228,3.447,63.335,0.026,0.0,2.833,2.854,S0950061822036911_2_1_2_0_Cement,S0950061822036911_2,[],100.248
2.143,1.468,0.984,73.564,0.037,0.0,2.135,0.146,S0950061822036911_2_1_3_0_Lime,S0950061822036911_2,[],80.477
46.304,28.448,4.245,9.235,0.268,0.0,0.667,0.848,S0950061822036911_2_1_4_0_Fly Ash,S0950061822036911_2,[0],90.01500000000001
29.86,10.93,3.16,50.84,0.0,0.0,1.58,1.97,S0950061822036923_1_1_1_0,S0950061822036923_1,[],98.34
21.53,6.33,3.81,58.9,0.0,0.0,3.03,2.05,S0950061822036935_0_1_1_0,S0950061822036935_0,[],95.65
1.07,0.0,0.11,0.73,0.0,0.0,98.09,0.0,S0950061822036947_0_2_0_0,S0950061822036947_0,[],100.0
14.52,2.9,28.53,33.26,0.26,0.0,5.68,0.35,S0950061822036959_1_1_1_0_SS,S0950061822036959_1,[],85.5
26.75,19.66,0.32,36.82,0.84,0.29,11.1,2.65,S0950061822036959_1_1_2_0_BFS,S0950061822036959_1,[2],98.43
1.76,0.73,0.44,50.77,0.0048,0.11,0.42,45.64,S0950061822036959_1_1_3_0_FGDG,S0950061822036959_1,[],99.8748
8.29,0.56,0.49,3.09,0.0,0.03,87.17,0.14,S0950061822036960_0_1_1_0_LBM,S0950061822036960_0,[],99.77
9.47,0.35,0.1,37.84,0.25,0.09,0.15,50.26,S0950061822036960_0_2_1_0_PG,S0950061822036960_0,[],98.51
7.82,0.05,0.26,1.87,0.0,0.0,78.98,0.0,S0950061822036972_0_1_1_0_MgO-34.5,S0950061822036972_0,[],88.98
5.68,0.43,0.32,1.85,0.0,0.0,86.27,0.0,S0950061822036972_0_1_2_0_MgO-43.3,S0950061822036972_0,[],94.55
18.02,3.04,3.08,65.14,0.0,0.0,2.95,4.24,S0950061822036984_1_1_1_0_OPC,S0950061822036984_1,[],96.47
11.62,0.0,4.54,71.85,0.0,0.43,0.0,3.83,S0950061822037023_1_1_1_0,S0950061822037023_1,[],92.27
36.5,10.2,0.5,37.6,0.3,0.4,11.8,3.1,S0950061822037096_0_1_1_0_(Wt. %),S0950061822037096_0,[],100.4
0.0,0.68,0.84,0.0,0.03,0.05,92.4,0.0,S0950061822037114_0_1_3_0,S0950061822037114_0,[],94.0
0.0,39.46,10.61,0.0,0.0,4.14,0.73,0.0,S0950061822037114_0_2_3_0,S0950061822037114_0,[],54.94
30.12,11.66,2.05,44.0,1.73,1.07,4.74,2.05,S095006182203714X_0_1_1_0_Portland cement (%),S095006182203714X_0,[],97.42
7.15,17.28,1.53,45.53,0.91,0.6,2.76,12.91,S095006182203714X_0_2_1_0_Accelerator (%),S095006182203714X_0,[1],88.67
44.23,19.6,7.79,4.81,1.17,1.7,2.0,0.14,S0950061822037151_0_1_1_0_Fly ash,S0950061822037151_0,[0],81.44000000000001
73.65,16.24,0.79,0.32,0.07,0.19,0.16,0.79,S0950061822037151_0_1_2_0_Burnt clay,S0950061822037151_0,[],92.21
71.48,13.26,1.06,0.49,2.77,6.23,0.15,0.01,S0950061822037151_0_1_3_0_Pumice,S0950061822037151_0,[4],95.45000000000002
73.2,11.65,1.26,0.84,2.81,4.35,0.06,0.01,S0950061822037151_0_1_4_0_Perlite,S0950061822037151_0,[],94.18000000000002
72.89,12.52,2.21,1.12,0.0,0.0,0.0,0.0,S0950061822037163_2_11_3_0_10,S0950061822037163_2,[],88.74
71.6,12.21,2.16,1.07,0.0,0.0,0.0,0.0,S0950061822037163_2_12_3_0_11,S0950061822037163_2,[],87.03999999999999
76.6,13.13,2.46,1.13,0.0,0.0,0.0,0.0,S0950061822037163_2_13_3_0_12,S0950061822037163_2,[],93.31999999999998
72.72,12.7,2.36,1.02,0.0,0.0,0.0,0.0,S0950061822037163_2_15_3_0_14,S0950061822037163_2,[],88.8
71.91,12.64,2.16,1.03,0.0,0.0,0.0,0.0,S0950061822037163_2_16_3_0_15,S0950061822037163_2,[],87.74
75.41,13.06,2.51,1.07,0.0,0.0,0.0,0.0,S0950061822037163_2_17_3_0_16,S0950061822037163_2,[],92.05
74.62,12.36,2.32,0.89,0.0,0.0,0.0,0.0,S0950061822037163_2_18_3_0_17,S0950061822037163_2,[],90.19
72.88,11.42,2.07,0.53,0.0,0.0,0.0,0.0,S0950061822037163_2_20_3_0_19,S0950061822037163_2,[],86.89999999999999
74.88,12.62,2.42,0.71,0.0,0.0,0.0,0.0,S0950061822037163_2_8_3_0_7,S0950061822037163_2,[],90.63
76.26,13.1,2.31,1.14,0.0,0.0,0.0,0.0,S0950061822037163_2_9_3_0_8,S0950061822037163_2,[],92.81
51.7,25.2,0.6,0.0,11.6,3.7,0.3,0.05,S0950061822037266_0_1_1_0_LS,S0950061822037266_0,[],93.15
34.4,13.8,0.4,0.0,0.4,0.5,6.9,2.0,S0950061822037266_0_1_2_0_GGBS,S0950061822037266_0,[2],58.4
20.26,6.66,3.47,61.04,0.34,0.83,3.26,3.16,S0950061822037278_0_1_1_0_OPC,S0950061822037278_0,[],99.02
43.7,24.4,14.0,6.91,0.56,2.41,1.03,2.16,S0950061822037278_0_2_1_0_FA,S0950061822037278_0,[0],95.17
97.2,0.603,0.13,0.13,59.0,0.3,0.0,0.7,S0950061822037278_0_3_1_0_SF,S0950061822037278_0,[3],158.063
37.9,26.2,5.24,24.1,0.38,0.86,1.01,2.42,S0950061822037278_2_1_1_0_CCS,S0950061822037278_2,[1],98.11
50.4,29.4,6.16,7.7,0.56,1.72,1.03,1.12,S0950061822037278_2_2_1_0_FAC,S0950061822037278_2,[0],98.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S095006182203731X_1_2_0_0,S095006182203731X_1,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S095006182203731X_1_5_0_0,S095006182203731X_1,[],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S095006182203731X_1_6_0_0,S095006182203731X_1,[],0.0
